Entry,Entry name,Status,Protein names,Gene names,Organism,Length
Q8TC27,ADA32_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 32 (ADAM 32),ADAM32 UNQ5982/PRO21340,Homo sapiens (Human),787
Q9BZ11,ADA33_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 33 (ADAM 33) (EC 3.4.24.-),ADAM33 C20orf153 UNQ873/PRO1891,Homo sapiens (Human),813
Q99965,ADAM2_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 2 (ADAM 2) (Cancer/testis antigen 15) (CT15) (Fertilin subunit beta) (PH-30) (PH30) (PH30-beta),ADAM2 FTNB,Homo sapiens (Human),735
Q9H2U9,ADAM7_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 7 (ADAM 7) (Sperm maturation-related glycoprotein GP-83),ADAM7 GP83,Homo sapiens (Human),754
P78325,ADAM8_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 8 (ADAM 8) (EC 3.4.24.-) (Cell surface antigen MS2) (CD antigen CD156a),ADAM8 MS2,Homo sapiens (Human),824
Q13443,ADAM9_HUMAN,reviewed,Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase),ADAM9 KIAA0021 MCMP MDC9 MLTNG,Homo sapiens (Human),819
Q86TW2,ADCK1_HUMAN,reviewed,Uncharacterized aarF domain-containing protein kinase 1 (EC 2.7.11.-),ADCK1,Homo sapiens (Human),530
Q6P093,ADCL2_HUMAN,reviewed,Arylacetamide deacetylase-like 2 (EC 3.1.1.-),AADACL2,Homo sapiens (Human),401
O15204,ADEC1_HUMAN,reviewed,ADAM DEC1 (EC 3.4.24.-) (A disintegrin and metalloproteinase domain-like protein decysin-1) (ADAM-like protein decysin-1),ADAMDEC1,Homo sapiens (Human),470
Q15848,ADIPO_HUMAN,reviewed,"Adiponectin (30 kDa adipocyte complement-related protein) (Adipocyte complement-related 30 kDa protein) (ACRP30) (Adipocyte, C1q and collagen domain-containing protein) (Adipose most abundant gene transcript 1 protein) (apM-1) (Gelatin-binding protein)",ADIPOQ ACDC ACRP30 APM1 GBP28,Homo sapiens (Human),244
Q7Z4H4,ADM2_HUMAN,reviewed,ADM2 (Intermedin) [Cleaved into: Adrenomedullin-2 (AM2) (Intermedin-long) (IMDL); Intermedin-short (IMDS)],ADM2 AM2,Homo sapiens (Human),148
C9JUS6,ADM5_HUMAN,reviewed,Putative adrenomedullin-5-like protein,ADM5 C19orf76,Homo sapiens (Human),153
P35318,ADML_HUMAN,reviewed,ADM [Cleaved into: Adrenomedullin (AM); Proadrenomedullin N-20 terminal peptide (ProAM N-terminal 20 peptide) (PAMP) (ProAM-N20)],ADM AM,Homo sapiens (Human),185
Q9BRR6,ADPGK_HUMAN,reviewed,ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147) (RbBP-35),ADPGK PSEC0260,Homo sapiens (Human),497
Q8IUX7,AEBP1_HUMAN,reviewed,Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein),AEBP1 ACLP,Homo sapiens (Human),1158
Q6UXC1,AEGP_HUMAN,reviewed,Apical endosomal glycoprotein (MAM domain-containing protein 4),MAMDC4 AEGP UNQ3001/PRO9742,Homo sapiens (Human),1216
Q9NQ60,AFAF_HUMAN,reviewed,Acrosome formation-associated factor,AFAF C9orf11,Homo sapiens (Human),294
P43652,AFAM_HUMAN,reviewed,Afamin (Alpha-albumin) (Alpha-Alb),AFM ALB2 ALBA,Homo sapiens (Human),599
P06280,AGAL_HUMAN,reviewed,Alpha-galactosidase A (EC 3.2.1.22) (Alpha-D-galactosidase A) (Alpha-D-galactoside galactohydrolase) (Melibiase) (Agalsidase),GLA,Homo sapiens (Human),429
O95994,AGR2_HUMAN,reviewed,Anterior gradient protein 2 homolog (AG-2) (hAG-2) (HPC8) (Secreted cement gland protein XAG-2 homolog),AGR2 AG2 UNQ515/PRO1030,Homo sapiens (Human),175
Q8TD06,AGR3_HUMAN,reviewed,Anterior gradient protein 3 homolog (AG-3) (AG3) (hAG-3) (Breast cancer membrane protein 11),AGR3 BCMP11 UNQ642/PRO1272,Homo sapiens (Human),166
O00468,AGRIN_HUMAN,reviewed,Agrin,AGRN AGRIN,Homo sapiens (Human),2045
O00253,AGRP_HUMAN,reviewed,Agouti-related protein,AGRP AGRT ART,Homo sapiens (Human),132
P02768,ALBU_HUMAN,reviewed,Serum albumin,ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341,Homo sapiens (Human),609
Q9BT30,ALKB7_HUMAN,reviewed,Probable alpha-ketoglutarate-dependent dioxygenase ABH7 (EC 1.14.11.-) (Alkylated DNA repair protein alkB homolog 7) (Spermatogenesis cell proliferation-related protein) (Spermatogenesis-associated protein 11),ALKBH7 ABH7 SPATA11 UNQ6002/PRO34564,Homo sapiens (Human),221
Q9UM73,ALK_HUMAN,reviewed,ALK tyrosine kinase receptor (EC 2.7.10.1) (Anaplastic lymphoma kinase) (CD antigen CD246),ALK,Homo sapiens (Human),1620
P35858,ALS_HUMAN,reviewed,Insulin-like growth factor-binding protein complex acid labile subunit (ALS),IGFALS ALS,Homo sapiens (Human),605
Q9NP70,AMBN_HUMAN,reviewed,Ameloblastin,AMBN,Homo sapiens (Human),447
P02760,AMBP_HUMAN,reviewed,Protein AMBP [Cleaved into: Alpha-1-microglobulin (Protein HC) (Alpha-1 microglycoprotein) (Complex-forming glycoprotein heterogeneous in charge); Inter-alpha-trypsin inhibitor light chain (ITI-LC) (Bikunin) (EDC1) (HI-30) (Uronic-acid-rich protein); Trypstatin],AMBP HCP ITIL,Homo sapiens (Human),352
P19021,AMD_HUMAN,reviewed,Peptidyl-glycine alpha-amidating monooxygenase (PAM) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3); Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)],PAM,Homo sapiens (Human),973
Q99217,AMELX_HUMAN,reviewed,"Amelogenin, X isoform",AMELX AMG AMGX,Homo sapiens (Human),191
Q99218,AMELY_HUMAN,reviewed,"Amelogenin, Y isoform",AMELY AMGL AMGY,Homo sapiens (Human),206
P26442,AMFR1_HUMAN,reviewed,"Autocrine motility factor receptor, isoform 1 (AMF receptor, isoform 1)",AMFR,Homo sapiens (Human),323
Q86WK6,AMGO1_HUMAN,reviewed,Amphoterin-induced protein 1 (AMIGO-1) (Alivin-2),AMIGO1 ALI2 AMIGO KIAA1163,Homo sapiens (Human),493
Q86SJ2,AMGO2_HUMAN,reviewed,Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1) (Differentially expressed in gastric adenocarcinomas) (DEGA),AMIGO2 ALI1,Homo sapiens (Human),522
Q86WK7,AMGO3_HUMAN,reviewed,Amphoterin-induced protein 3 (AMIGO-3) (Alivin-3),AMIGO3 ALI3 KIAA1851 UNQ6084/PRO20089,Homo sapiens (Human),504
Q16671,AMHR2_HUMAN,reviewed,Anti-Muellerian hormone type-2 receptor (EC 2.7.11.30) (Anti-Muellerian hormone type II receptor) (AMH type II receptor) (MIS type II receptor) (MISRII) (MRII),AMHR2 AMHR MISR2,Homo sapiens (Human),573
Q9BXJ7,AMNLS_HUMAN,reviewed,Protein amnionless,AMN UNQ513/PRO1028,Homo sapiens (Human),453
P30533,AMRP_HUMAN,reviewed,Alpha-2-macroglobulin receptor-associated protein (Alpha-2-MRAP) (Low density lipoprotein receptor-related protein-associated protein 1) (RAP),LRPAP1 A2MRAP,Homo sapiens (Human),357
Q6UX39,AMTN_HUMAN,reviewed,Amelotin,AMTN UNQ689/PRO1329,Homo sapiens (Human),209
P04745,AMY1_HUMAN,reviewed,"Alpha-amylase 1 (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase 1) (Salivary alpha-amylase)",AMY1A AMY1; AMY1B AMY1; AMY1C AMY1,Homo sapiens (Human),511
P19961,AMY2B_HUMAN,reviewed,"Alpha-amylase 2B (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase 2B) (Carcinoid alpha-amylase)",AMY2B,Homo sapiens (Human),511
P04746,AMYP_HUMAN,reviewed,"Pancreatic alpha-amylase (PA) (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)",AMY2A,Homo sapiens (Human),511
P54802,ANAG_HUMAN,reviewed,Alpha-N-acetylglucosaminidase (EC 3.2.1.50) (N-acetyl-alpha-glucosaminidase) (NAG) [Cleaved into: Alpha-N-acetylglucosaminidase 82 kDa form; Alpha-N-acetylglucosaminidase 77 kDa form],NAGLU UFHSD1,Homo sapiens (Human),743
P16860,ANFB_HUMAN,reviewed,Natriuretic peptides B (Gamma-brain natriuretic peptide) [Cleaved into: Brain natriuretic peptide 32 (BNP(1-32)) (BNP-32); BNP(1-30); BNP(1-29); BNP(1-28); BNP(2-31); BNP(3-32); BNP(3-30); BNP(3-29); BNP(4-32); BNP(4-31); BNP(4-30); BNP(4-29); BNP(4-27); BNP(5-32); BNP(5-31); BNP(5-29)],NPPB,Homo sapiens (Human),134
P23582,ANFC_HUMAN,reviewed,C-type natriuretic peptide [Cleaved into: CNP-22; CNP-29; CNP-53],NPPC CNP2,Homo sapiens (Human),126
P01160,ANF_HUMAN,reviewed,Natriuretic peptides A (CDD-ANF) (Prepronatriodilatin) [Cleaved into: Cardiodilatin-related peptide (CDP); Atrial natriuretic factor (ANF) (Atrial natriuretic peptide) (ANP)],NPPA ANP PND,Homo sapiens (Human),153
P03950,ANGI_HUMAN,reviewed,Angiogenin (EC 3.1.27.-) (Ribonuclease 5) (RNase 5),ANG RNASE5,Homo sapiens (Human),147
O95841,ANGL1_HUMAN,reviewed,Angiopoietin-related protein 1 (Angiopoietin-3) (ANG-3) (Angiopoietin-like protein 1),ANGPTL1 ANG3 ANGPT3 ARP1 PSEC0154 UNQ162/PRO188,Homo sapiens (Human),491
Q9UKU9,ANGL2_HUMAN,reviewed,Angiopoietin-related protein 2 (Angiopoietin-like protein 2),ANGPTL2 ARP2 UNQ170/PRO196,Homo sapiens (Human),493
Q9Y5C1,ANGL3_HUMAN,reviewed,Angiopoietin-related protein 3 (Angiopoietin-5) (ANG-5) (Angiopoietin-like protein 3),ANGPTL3 ANGPT5 UNQ153/PRO179,Homo sapiens (Human),460
Q9BY76,ANGL4_HUMAN,reviewed,Angiopoietin-related protein 4 (Angiopoietin-like protein 4) (Hepatic fibrinogen/angiopoietin-related protein) (HFARP),ANGPTL4 ARP4 HFARP PGAR PP1158 PSEC0166 UNQ171/PRO197,Homo sapiens (Human),406
Q86XS5,ANGL5_HUMAN,reviewed,Angiopoietin-related protein 5 (Angiopoietin-like protein 5),ANGPTL5 UNQ5795/PRO19600,Homo sapiens (Human),388
Q8NI99,ANGL6_HUMAN,reviewed,Angiopoietin-related protein 6 (Angiopoietin-like protein 6) (Angiopoietin-related growth factor) (Angiopoietin-related protein 5),ANGPTL6 AGF ARP5 UNQ152/PRO178,Homo sapiens (Human),470
O43827,ANGL7_HUMAN,reviewed,Angiopoietin-related protein 7 (Angiopoietin-like factor) (Angiopoietin-like protein 7) (Cornea-derived transcript 6 protein),ANGPTL7 CDT6 UNQ313/PRO356,Homo sapiens (Human),346
Q15389,ANGP1_HUMAN,reviewed,Angiopoietin-1 (ANG-1),ANGPT1 KIAA0003,Homo sapiens (Human),498
O15123,ANGP2_HUMAN,reviewed,Angiopoietin-2 (ANG-2),ANGPT2,Homo sapiens (Human),496
Q9Y264,ANGP4_HUMAN,reviewed,Angiopoietin-4 (ANG-4) (Angiopoietin-3) (ANG-3),ANGPT4 ANG3 ANG4,Homo sapiens (Human),503
P01019,ANGT_HUMAN,reviewed,Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II)],AGT SERPINA8,Homo sapiens (Human),485
P16066,ANPRA_HUMAN,reviewed,Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A),NPR1 ANPRA,Homo sapiens (Human),1061
P20594,ANPRB_HUMAN,reviewed,Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B),NPR2 ANPRB,Homo sapiens (Human),1047
P17342,ANPRC_HUMAN,reviewed,Atrial natriuretic peptide receptor 3 (Atrial natriuretic peptide clearance receptor) (Atrial natriuretic peptide receptor type C) (ANP-C) (ANPR-C) (NPR-C),NPR3 ANPRC C5orf23 NPRC,Homo sapiens (Human),541
P61109,ANRE_HUMAN,reviewed,Kidney androgen-regulated protein (ARP) (KAP),KAP FKSG22,Homo sapiens (Human),121
P01008,ANT3_HUMAN,reviewed,Antithrombin-III (ATIII) (Serpin C1),SERPINC1 AT3 PRO0309,Homo sapiens (Human),464
Q9H6X2,ANTR1_HUMAN,reviewed,Anthrax toxin receptor 1 (Tumor endothelial marker 8),ANTXR1 ATR TEM8,Homo sapiens (Human),564
P58335,ANTR2_HUMAN,reviewed,Anthrax toxin receptor 2 (Capillary morphogenesis gene 2 protein) (CMG-2),ANTXR2 CMG2,Homo sapiens (Human),489
A6NF34,ANTRL_HUMAN,reviewed,Anthrax toxin receptor-like,ANTXRL,Homo sapiens (Human),565
P28039,AOAH_HUMAN,reviewed,Acyloxyacyl hydrolase (EC 3.1.1.77) [Cleaved into: Acyloxyacyl hydrolase small subunit; Acyloxyacyl hydrolase large subunit],AOAH,Homo sapiens (Human),575
O75106,AOC2_HUMAN,reviewed,Retina-specific copper amine oxidase (RAO) (EC 1.4.3.21) (Amine oxidase [copper-containing]) (Semicarbazide-sensitive amine oxidase) (SSAO),AOC2,Homo sapiens (Human),756
Q8J025,APCD1_HUMAN,reviewed,Protein APCDD1 (Adenomatosis polyposis coli down-regulated 1 protein),APCDD1 DRAPC1 FP7019,Homo sapiens (Human),514
Q8NCL9,APCDL_HUMAN,reviewed,Protein APCDD1-like (Adenomatosis polyposis coli down-regulated 1 protein-like),APCDD1L,Homo sapiens (Human),501
Q9ULZ1,APEL_HUMAN,reviewed,Apelin (APJ endogenous ligand) [Cleaved into: Apelin-36; Apelin-31; Apelin-28; Apelin-13],APLN APEL,Homo sapiens (Human),77
P51693,APLP1_HUMAN,reviewed,Amyloid-like protein 1 (APLP) (APLP-1) [Cleaved into: C30],APLP1,Homo sapiens (Human),650
Q06481,APLP2_HUMAN,reviewed,Amyloid-like protein 2 (APLP-2) (APPH) (Amyloid protein homolog) (CDEI box-binding protein) (CDEBP),APLP2 APPL2,Homo sapiens (Human),763
P02647,APOA1_HUMAN,reviewed,Apolipoprotein A-I (Apo-AI) (ApoA-I) (Apolipoprotein A1) [Cleaved into: Truncated apolipoprotein A-I (Apolipoprotein A-I(1-242))],APOA1,Homo sapiens (Human),267
P02652,APOA2_HUMAN,reviewed,Apolipoprotein A-II (Apo-AII) (ApoA-II) (Apolipoprotein A2) [Cleaved into: Truncated apolipoprotein A-II (Apolipoprotein A-II(1-76))],APOA2,Homo sapiens (Human),100
P06727,APOA4_HUMAN,reviewed,Apolipoprotein A-IV (Apo-AIV) (ApoA-IV) (Apolipoprotein A4),APOA4,Homo sapiens (Human),396
Q6Q788,APOA5_HUMAN,reviewed,Apolipoprotein A-V (Apo-AV) (ApoA-V) (Apolipoprotein A5) (Regeneration-associated protein 3),APOA5 RAP3 UNQ411/PRO773,Homo sapiens (Human),366
P08519,APOA_HUMAN,reviewed,Apolipoprotein(a) (Apo(a)) (Lp(a)) (EC 3.4.21.-),LPA,Homo sapiens (Human),4548
P04114,APOB_HUMAN,reviewed,Apolipoprotein B-100 (Apo B-100) [Cleaved into: Apolipoprotein B-48 (Apo B-48)],APOB,Homo sapiens (Human),4563
P02654,APOC1_HUMAN,reviewed,Apolipoprotein C-I (Apo-CIB) (ApoC-IB) (Apolipoprotein C1) [Cleaved into: Truncated apolipoprotein C-I (Apo-CIB') (ApoC-IB')],APOC1 APOC1B,Homo sapiens (Human),83
P02655,APOC2_HUMAN,reviewed,Apolipoprotein C-II (Apo-CII) (ApoC-II) (Apolipoprotein C2),APOC2 APC2,Homo sapiens (Human),101
P02656,APOC3_HUMAN,reviewed,Apolipoprotein C-III (Apo-CIII) (ApoC-III) (Apolipoprotein C3),APOC3,Homo sapiens (Human),99
P55056,APOC4_HUMAN,reviewed,Apolipoprotein C-IV (Apo-CIV) (ApoC-IV) (Apolipoprotein C4),APOC4,Homo sapiens (Human),127
P05090,APOD_HUMAN,reviewed,Apolipoprotein D (Apo-D) (ApoD),APOD,Homo sapiens (Human),189
P02649,APOE_HUMAN,reviewed,Apolipoprotein E (Apo-E),APOE,Homo sapiens (Human),317
Q13790,APOF_HUMAN,reviewed,Apolipoprotein F (Apo-F) (Lipid transfer inhibitor protein) (LTIP),APOF,Homo sapiens (Human),326
P02749,APOH_HUMAN,reviewed,Beta-2-glycoprotein 1 (APC inhibitor) (Activated protein C-binding protein) (Anticardiolipin cofactor) (Apolipoprotein H) (Apo-H) (Beta-2-glycoprotein I) (B2GPI) (Beta(2)GPI),APOH B2G1,Homo sapiens (Human),345
O14791,APOL1_HUMAN,reviewed,Apolipoprotein L1 (Apolipoprotein L) (Apo-L) (ApoL) (Apolipoprotein L-I) (ApoL-I),APOL1 APOL,Homo sapiens (Human),398
Q9BPW4,APOL4_HUMAN,reviewed,Apolipoprotein L4 (Apolipoprotein L-IV) (ApoL-IV),APOL4,Homo sapiens (Human),351
O95445,APOM_HUMAN,reviewed,Apolipoprotein M (Apo-M) (ApoM) (Protein G3a),APOM G3A NG20 HSPC336,Homo sapiens (Human),188
Q6UXV4,APOOL_HUMAN,reviewed,Apolipoprotein O-like (Protein FAM121A),APOOL CXorf33 FAM121A UNQ8193/PRO23204,Homo sapiens (Human),268
Q9BUR5,APOO_HUMAN,reviewed,Apolipoprotein O (Protein FAM121B),APOO FAM121B My025 UNQ1866/PRO4302,Homo sapiens (Human),198
Q6UW56,APR3_HUMAN,reviewed,Apoptosis-related protein 3 (APR-3) (p18),APR3 C2orf28 HSPC013 UNQ214/PRO240,Homo sapiens (Human),229
P15514,AREG_HUMAN,reviewed,Amphiregulin (AR) (Colorectum cell-derived growth factor) (CRDGF),AREG SDGF; AREGB,Homo sapiens (Human),252
Q9C0K3,ARP3C_HUMAN,reviewed,Actin-related protein 3C (Actin-related protein 11),ACTR3C ARP11,Homo sapiens (Human),210
P15289,ARSA_HUMAN,reviewed,Arylsulfatase A (ASA) (EC 3.1.6.8) (Cerebroside-sulfatase) [Cleaved into: Arylsulfatase A component B; Arylsulfatase A component C],ARSA,Homo sapiens (Human),507
P15848,ARSB_HUMAN,reviewed,Arylsulfatase B (ASB) (EC 3.1.6.12) (N-acetylgalactosamine-4-sulfatase) (G4S),ARSB,Homo sapiens (Human),533
P51689,ARSD_HUMAN,reviewed,Arylsulfatase D (ASD) (EC 3.1.6.-),ARSD,Homo sapiens (Human),593
P51690,ARSE_HUMAN,reviewed,Arylsulfatase E (ASE) (EC 3.1.6.-),ARSE,Homo sapiens (Human),589
P54793,ARSF_HUMAN,reviewed,Arylsulfatase F (ASF) (EC 3.1.6.-),ARSF,Homo sapiens (Human),590
Q96EG1,ARSG_HUMAN,reviewed,Arylsulfatase G (ASG) (EC 3.1.6.-),ARSG KIAA1001 UNQ839/PRO1777,Homo sapiens (Human),525
Q5FYB1,ARSI_HUMAN,reviewed,Arylsulfatase I (ASI) (EC 3.1.6.-),ARSI,Homo sapiens (Human),569
Q5FYB0,ARSJ_HUMAN,reviewed,Arylsulfatase J (ASJ) (EC 3.1.6.-),ARSJ UNQ372/PRO708,Homo sapiens (Human),599
Q6UWY0,ARSK_HUMAN,reviewed,Arylsulfatase K (ASK) (EC 3.1.6.-) (Telethon sulfatase),ARSK TSULF UNQ630/PRO1246,Homo sapiens (Human),536
Q5T4W7,ARTN_HUMAN,reviewed,Artemin (Enovin) (Neublastin),ARTN EVN,Homo sapiens (Human),220
Q13510,ASAH1_HUMAN,reviewed,Acid ceramidase (AC) (ACDase) (Acid CDase) (EC 3.5.1.23) (Acylsphingosine deacylase) (N-acylsphingosine amidohydrolase) (Putative 32 kDa heart protein) (PHP32) [Cleaved into: Acid ceramidase subunit alpha; Acid ceramidase subunit beta],ASAH1 ASAH HSD-33 HSD33,Homo sapiens (Human),395
P42127,ASIP_HUMAN,reviewed,Agouti-signaling protein (ASP) (Agouti switch protein),ASIP AGTI AGTIL ASP,Homo sapiens (Human),132
Q92484,ASM3A_HUMAN,reviewed,Acid sphingomyelinase-like phosphodiesterase 3a (ASM-like phosphodiesterase 3a) (EC 3.1.4.-),SMPDL3A ASML3A,Homo sapiens (Human),453
Q92485,ASM3B_HUMAN,reviewed,Acid sphingomyelinase-like phosphodiesterase 3b (ASM-like phosphodiesterase 3b) (EC 3.1.4.-),SMPDL3B ASML3B,Homo sapiens (Human),455
P17405,ASM_HUMAN,reviewed,Sphingomyelin phosphodiesterase (EC 3.1.4.12) (Acid sphingomyelinase) (aSMase),SMPD1 ASM,Homo sapiens (Human),629
P20933,ASPG_HUMAN,reviewed,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain],AGA,Homo sapiens (Human),346
Q9BXN1,ASPN_HUMAN,reviewed,Asporin (Periodontal ligament-associated protein 1) (PLAP-1),ASPN PLAP1 SLRR1C UNQ215/PRO241,Homo sapiens (Human),380
P26436,ASPX_HUMAN,reviewed,Acrosomal protein SP-10 (Acrosomal vesicle protein 1),ACRV1,Homo sapiens (Human),265
Q6HA08,ASTL_HUMAN,reviewed,Astacin-like metalloendopeptidase (EC 3.4.-.-) (Oocyte astacin) (Ovastacin),ASTL,Homo sapiens (Human),431
O14525,ASTN1_HUMAN,reviewed,Astrotactin-1,ASTN1 ASTN KIAA0289,Homo sapiens (Human),1302
O75129,ASTN2_HUMAN,reviewed,Astrotactin-2,ASTN2 KIAA0634,Homo sapiens (Human),1339
Q8N6G6,ATL1_HUMAN,reviewed,ADAMTS-like protein 1 (ADAMTSL-1) (Punctin-1),ADAMTSL1 ADAMTSR1 C9orf94 UNQ528/PRO1071,Homo sapiens (Human),1762
Q86TH1,ATL2_HUMAN,reviewed,ADAMTS-like protein 2 (ADAMTSL-2),ADAMTSL2 KIAA0605,Homo sapiens (Human),951
P82987,ATL3_HUMAN,reviewed,ADAMTS-like protein 3 (ADAMTSL-3) (Punctin-2),ADAMTSL3 KIAA1233,Homo sapiens (Human),1691
Q6UY14,ATL4_HUMAN,reviewed,ADAMTS-like protein 4 (ADAMTSL-4) (Thrombospondin repeat-containing protein 1),ADAMTSL4 TSRC1 PP1396 UNQ2803/PRO34012,Homo sapiens (Human),1074
Q6ZMM2,ATL5_HUMAN,reviewed,ADAMTS-like protein 5 (ADAMTSL-5) (Thrombospondin type-1 domain-containing protein 6),ADAMTSL5 THSD6,Homo sapiens (Human),471
Q5VV63,ATRN1_HUMAN,reviewed,Attractin-like protein 1,ATRNL1 KIAA0534,Homo sapiens (Human),1379
O75882,ATRN_HUMAN,reviewed,Attractin (DPPT-L) (Mahogany homolog),ATRN KIAA0548 MGCA,Homo sapiens (Human),1429
Q9H324,ATS10_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 10 (ADAM-TS 10) (ADAM-TS10) (ADAMTS-10) (EC 3.4.24.-),ADAMTS10,Homo sapiens (Human),1103
P58397,ATS12_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 12 (ADAM-TS 12) (ADAM-TS12) (ADAMTS-12) (EC 3.4.24.-),ADAMTS12 UNQ1918/PRO4389,Homo sapiens (Human),1594
Q76LX8,ATS13_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 13 (ADAM-TS 13) (ADAM-TS13) (ADAMTS-13) (EC 3.4.24.87) (von Willebrand factor-cleaving protease) (vWF-CP) (vWF-cleaving protease),ADAMTS13 C9orf8 UNQ6102/PRO20085,Homo sapiens (Human),1427
Q8WXS8,ATS14_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 14 (ADAM-TS 14) (ADAM-TS14) (ADAMTS-14) (EC 3.4.24.-),ADAMTS14,Homo sapiens (Human),1223
Q8TE58,ATS15_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 15 (ADAM-TS 15) (ADAM-TS15) (ADAMTS-15) (EC 3.4.24.-),ADAMTS15,Homo sapiens (Human),950
Q8TE57,ATS16_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 16 (ADAM-TS 16) (ADAM-TS16) (ADAMTS-16) (EC 3.4.24.-),ADAMTS16 KIAA2029,Homo sapiens (Human),1224
Q8TE56,ATS17_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 17 (ADAM-TS 17) (ADAM-TS17) (ADAMTS-17) (EC 3.4.24.-),ADAMTS17,Homo sapiens (Human),1095
Q8TE60,ATS18_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 18 (ADAM-TS 18) (ADAM-TS18) (ADAMTS-18) (EC 3.4.24.-),ADAMTS18 ADAMTS21,Homo sapiens (Human),1221
Q8TE59,ATS19_HUMAN,reviewed,A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19) (EC 3.4.24.-),ADAMTS19,Homo sapiens (Human),1207
